ENTITY_ID,email_address,location,ip_address,account_balance,EVENT_TIMESTAMP,account_id,phone_number,transaction_id,EVENT_ID,transaction_date,transaction_amount,ENTITY_TYPE,email,transaction_type,transaction_duration
user-123,user@example.com,Baltimore,168.55.199.214,569.25,2025-04-14T18:00:00Z,AC00494,17082055170,TX001243,event-001,6:14:00 PM,430.98,customer,jpconnell4@wisc.edu,Debit,93
user-123,user@example.com,Phoenix,37.227.215.145,954.83,2025-04-14T18:00:00Z,AC00219,15623103722,TX001244,event-001,6:32:00 PM,13.87,customer,rshart@wisc.edu,Debit,20
user-123,user@example.com,Jacksonville,141.241.241.128,1831.2,2025-04-14T18:00:00Z,AC00202,15623103722,TX001245,event-001,4:45:00 PM,642.68,customer,rshart@wisc.edu,Debit,66
user-123,user@example.com,Las Vegas,58.190.9.136,9274.64,2025-04-14T18:00:00Z,AC00254,19207503166,TX001246,event-001,4:59:00 PM,175.07,customer,jalarsen5@wisc.edu,Debit,169
user-123,user@example.com,Jacksonville,79.47.176.19,9384.54,2025-04-14T18:00:00Z,AC00285,19207503166,TX001247,event-001,4:50:00 PM,302.82,customer,jalarsen5@wisc.edu,Debit,175
user-123,user@example.com,Louisville,113.137.153.101,1483.84,2025-04-14T18:00:00Z,AC00071,17082055170,TX001248,event-001,5:41:00 PM,1647.74,customer,jpconnell4@wisc.edu,Debit,52
user-123,user@example.com,New York,207.157.126.125,1968.36,2025-04-14T18:00:00Z,AC00073,17082055170,TX001249,event-001,4:32:00 PM,406.81,customer,jpconnell4@wisc.edu,Debit,84
user-123,user@example.com,New York,133.63.96.21,4203.05,2025-04-14T18:00:00Z,AC00383,16089822157,TX001250,event-001,4:21:00 PM,256.3,customer,wlee298@wisc.edu,Debit,172
user-123,user@example.com,Jacksonville,81.248.235.147,959.94,2025-04-14T18:00:00Z,AC00326,17082055170,TX001251,event-001,5:47:00 PM,80.96,customer,jpconnell4@wisc.edu,Credit,97
user-123,user@example.com,Atlanta,221.23.158.87,271.64,2025-04-14T18:00:00Z,AC00153,19207503166,TX001252,event-001,5:09:00 PM,95.78,customer,jalarsen5@wisc.edu,Debit,27
user-123,user@example.com,Indianapolis,109.105.179.186,12571.76,2025-04-14T18:00:00Z,AC00460,16089822157,TX001253,event-001,5:14:00 PM,379.54,customer,wlee298@wisc.edu,Credit,118
user-123,user@example.com,El Paso,174.61.77.54,8627.08,2025-04-14T18:00:00Z,AC00439,15623103722,TX001254,event-001,5:52:00 PM,903.19,customer,rshart@wisc.edu,Debit,65
user-123,user@example.com,Houston,85.191.79.161,524.46,2025-04-14T18:00:00Z,AC00070,19204759351,TX001255,event-001,6:28:00 PM,142.19,customer,dduan6@wisc.edu,Debit,27
user-123,user@example.com,Jacksonville,151.247.130.190,422.32,2025-04-14T18:00:00Z,AC00086,19204759351,TX001256,event-001,4:24:00 PM,847.45,customer,dduan6@wisc.edu,Debit,175
user-123,user@example.com,Dallas,200.13.225.150,12961.53,2025-04-14T18:00:00Z,AC00330,19204759351,TX001257,event-001,5:54:00 PM,295.18,customer,dduan6@wisc.edu,Credit,31
user-123,user@example.com,Charlotte,166.41.54.117,6381.6,2025-04-14T18:00:00Z,AC00027,19207503166,TX001258,event-001,4:29:00 PM,18.46,customer,jalarsen5@wisc.edu,Debit,213
user-123,user@example.com,Detroit,38.210.156.148,117.98,2025-04-14T18:00:00Z,AC00020,19204759351,TX001259,event-001,5:34:00 PM,603.23,customer,dduan6@wisc.edu,Debit,48
user-123,user@example.com,Philadelphia,61.95.76.233,1715.22,2025-04-14T18:00:00Z,AC00232,19207503166,TX001260,event-001,4:59:00 PM,54.5,customer,jalarsen5@wisc.edu,Credit,147
user-123,user@example.com,San Francisco,49.20.211.229,5599.81,2025-04-14T18:00:00Z,AC00247,16089822157,TX001261,event-001,5:37:00 PM,414.77,customer,wlee298@wisc.edu,Debit,274
user-123,user@example.com,Colorado Springs,116.106.207.139,7904.24,2025-04-14T18:00:00Z,AC00136,17082055170,TX001262,event-001,5:32:00 PM,886.19,customer,jpconnell4@wisc.edu,Debit,69
user-123,user@example.com,San Jose,5.74.9.122,1490.44,2025-04-14T18:00:00Z,AC00322,19204759351,TX001263,event-001,4:11:00 PM,440.03,customer,dduan6@wisc.edu,Debit,88
user-123,user@example.com,Nashville,193.83.0.183,1532.72,2025-04-14T18:00:00Z,AC00461,17082055170,TX001264,event-001,4:16:00 PM,35.46,customer,jpconnell4@wisc.edu,Debit,285
user-123,user@example.com,Denver,136.250.159.93,5976,2025-04-14T18:00:00Z,AC00079,19204759351,TX001265,event-001,5:19:00 PM,76.39,customer,dduan6@wisc.edu,Debit,219
user-123,user@example.com,San Antonio,200.136.146.93,1673.76,2025-04-14T18:00:00Z,AC00176,17082055170,TX001266,event-001,6:39:00 PM,595.91,customer,jpconnell4@wisc.edu,Credit,162
user-123,user@example.com,Chicago,86.83.61.143,3290.72,2025-04-14T18:00:00Z,AC00417,15623103722,TX001267,event-001,6:42:00 PM,6.03,customer,rshart@wisc.edu,Debit,70
user-123,user@example.com,Charlotte,152.140.239.181,3030.97,2025-04-14T18:00:00Z,AC00260,15623103722,TX001268,event-001,5:21:00 PM,249.34,customer,rshart@wisc.edu,Debit,197
user-123,user@example.com,San Jose,177.172.184.163,369.86,2025-04-14T18:00:00Z,AC00471,15623103722,TX001269,event-001,5:35:00 PM,421.52,customer,rshart@wisc.edu,Debit,67
user-123,user@example.com,Raleigh,116.43.88.219,6570.36,2025-04-14T18:00:00Z,AC00231,15623103722,TX001270,event-001,4:08:00 PM,189.77,customer,rshart@wisc.edu,Debit,24
user-123,user@example.com,Atlanta,152.140.239.181,2264.98,2025-04-14T18:00:00Z,AC00184,19207503166,TX001271,event-001,4:20:00 PM,73.19,customer,jalarsen5@wisc.edu,Debit,213
user-123,user@example.com,Jacksonville,175.210.47.87,5029.87,2025-04-14T18:00:00Z,AC00475,16089822157,TX001272,event-001,6:12:00 PM,188.13,customer,wlee298@wisc.edu,Credit,198
user-123,user@example.com,Jacksonville,104.165.213.58,12327.74,2025-04-14T18:00:00Z,AC00329,19207503166,TX001273,event-001,5:19:00 PM,30.52,customer,jalarsen5@wisc.edu,Debit,122
user-123,user@example.com,San Jose,69.82.61.135,420.25,2025-04-14T18:00:00Z,AC00431,17082055170,TX001274,event-001,4:14:00 PM,1235.69,customer,jpconnell4@wisc.edu,Credit,118
user-123,user@example.com,Oklahoma City,173.135.78.201,6499.53,2025-04-14T18:00:00Z,AC00398,16089822157,TX001275,event-001,4:29:00 PM,1159.39,customer,wlee298@wisc.edu,Debit,150
user-123,user@example.com,San Francisco,47.167.178.158,5172.99,2025-04-14T18:00:00Z,AC00221,15623103722,TX001276,event-001,4:24:00 PM,170.24,customer,rshart@wisc.edu,Debit,133
user-123,user@example.com,Austin,48.31.196.24,8981.1,2025-04-14T18:00:00Z,AC00299,15623103722,TX001277,event-001,5:59:00 PM,56.62,customer,rshart@wisc.edu,Debit,121
user-123,user@example.com,Las Vegas,115.96.94.156,7915,2025-04-14T18:00:00Z,AC00266,17082055170,TX001278,event-001,5:19:00 PM,53.14,customer,jpconnell4@wisc.edu,Debit,70
user-123,user@example.com,Omaha,50.202.8.53,500.84,2025-04-14T18:00:00Z,AC00297,17082055170,TX001279,event-001,5:54:00 PM,587.23,customer,jpconnell4@wisc.edu,Debit,144
user-123,user@example.com,Phoenix,60.166.231.236,13784.4,2025-04-14T18:00:00Z,AC00373,19204759351,TX001280,event-001,5:52:00 PM,146.15,customer,dduan6@wisc.edu,Debit,75
user-123,user@example.com,Indianapolis,197.23.128.119,7392.79,2025-04-14T18:00:00Z,AC00489,17082055170,TX001281,event-001,5:01:00 PM,21.27,customer,jpconnell4@wisc.edu,Credit,114
user-123,user@example.com,Austin,4.134.78.167,1134.79,2025-04-14T18:00:00Z,AC00128,19207503166,TX001282,event-001,5:28:00 PM,1397.59,customer,jalarsen5@wisc.edu,Credit,144
user-123,user@example.com,Albuquerque,181.223.246.123,14765.41,2025-04-14T18:00:00Z,AC00409,19207503166,TX001283,event-001,4:58:00 PM,76.02,customer,jalarsen5@wisc.edu,Credit,189
user-123,user@example.com,Los Angeles,110.150.1.201,745.87,2025-04-14T18:00:00Z,AC00410,17082055170,TX001284,event-001,5:40:00 PM,170.19,customer,jpconnell4@wisc.edu,Credit,156
user-123,user@example.com,Raleigh,199.103.32.145,5360.19,2025-04-14T18:00:00Z,AC00360,15623103722,TX001285,event-001,6:51:00 PM,155.51,customer,rshart@wisc.edu,Debit,15
user-123,user@example.com,Colorado Springs,77.208.193.198,5878.14,2025-04-14T18:00:00Z,AC00422,19204759351,TX001286,event-001,5:13:00 PM,135.15,customer,dduan6@wisc.edu,Debit,50
user-123,user@example.com,Omaha,152.234.65.155,5889.51,2025-04-14T18:00:00Z,AC00225,15623103722,TX001287,event-001,4:47:00 PM,39.48,customer,rshart@wisc.edu,Debit,38
user-123,user@example.com,Houston,210.160.90.52,4381.54,2025-04-14T18:00:00Z,AC00261,19204759351,TX001288,event-001,6:55:00 PM,451.68,customer,dduan6@wisc.edu,Debit,15
user-123,user@example.com,Colorado Springs,148.25.159.90,8478.46,2025-04-14T18:00:00Z,AC00468,19207503166,TX001289,event-001,4:31:00 PM,19.11,customer,jalarsen5@wisc.edu,Credit,160
user-123,user@example.com,Fort Worth,115.241.186.164,185.47,2025-04-14T18:00:00Z,AC00138,16089822157,TX001290,event-001,4:50:00 PM,355,customer,wlee298@wisc.edu,Credit,33
user-123,user@example.com,Raleigh,24.148.92.177,2443.54,2025-04-14T18:00:00Z,AC00013,16089822157,TX001291,event-001,4:02:00 PM,427.69,customer,wlee298@wisc.edu,Debit,236
user-123,user@example.com,Boston,59.127.135.25,699.9,2025-04-14T18:00:00Z,AC00275,19207503166,TX001292,event-001,5:21:00 PM,254.86,customer,jalarsen5@wisc.edu,Debit,102
user-123,user@example.com,Dallas,16.128.130.153,4739.59,2025-04-14T18:00:00Z,AC00125,19204759351,TX001293,event-001,4:01:00 PM,19.48,customer,dduan6@wisc.edu,Debit,114
user-123,user@example.com,Baltimore,148.181.195.227,12893.85,2025-04-14T18:00:00Z,AC00200,16089822157,TX001294,event-001,5:41:00 PM,190.17,customer,wlee298@wisc.edu,Debit,265
user-123,user@example.com,Jacksonville,163.129.70.210,2402.58,2025-04-14T18:00:00Z,AC00213,16089822157,TX001295,event-001,4:41:00 PM,91.38,customer,wlee298@wisc.edu,Debit,179
user-123,user@example.com,Oklahoma City,115.30.82.168,7626.53,2025-04-14T18:00:00Z,AC00035,19204759351,TX001296,event-001,4:11:00 PM,206.63,customer,dduan6@wisc.edu,Credit,128
user-123,user@example.com,Charlotte,70.130.169.235,1014.63,2025-04-14T18:00:00Z,AC00070,16089822157,TX001297,event-001,5:11:00 PM,93.22,customer,wlee298@wisc.edu,Debit,52
user-123,user@example.com,Oklahoma City,79.227.202.117,1358.54,2025-04-14T18:00:00Z,AC00275,16089822157,TX001298,event-001,5:04:00 PM,547.98,customer,wlee298@wisc.edu,Debit,171
user-123,user@example.com,Colorado Springs,116.106.207.139,1602.13,2025-04-14T18:00:00Z,AC00060,15623103722,TX001299,event-001,4:09:00 PM,641.06,customer,rshart@wisc.edu,Debit,25
user-123,user@example.com,Dallas,40.192.99.27,1105.89,2025-04-14T18:00:00Z,AC00304,19204759351,TX001300,event-001,5:15:00 PM,314.55,customer,dduan6@wisc.edu,Credit,19
user-123,user@example.com,Virginia Beach,156.134.123.253,1731.89,2025-04-14T18:00:00Z,AC00372,15623103722,TX001301,event-001,4:02:00 PM,836.45,customer,rshart@wisc.edu,Debit,63
user-123,user@example.com,San Francisco,91.103.147.166,8692.47,2025-04-14T18:00:00Z,AC00498,17082055170,TX001302,event-001,5:27:00 PM,1095.09,customer,jpconnell4@wisc.edu,Debit,52
user-123,user@example.com,Boston,64.57.44.102,12578.75,2025-04-14T18:00:00Z,AC00465,17082055170,TX001303,event-001,5:12:00 PM,189.45,customer,jpconnell4@wisc.edu,Credit,62
user-123,user@example.com,Mesa,28.120.130.118,1712.41,2025-04-14T18:00:00Z,AC00396,17082055170,TX001304,event-001,5:21:00 PM,91.84,customer,jpconnell4@wisc.edu,Credit,80
user-123,user@example.com,Washington,125.225.212.244,3485.03,2025-04-14T18:00:00Z,AC00083,17082055170,TX001305,event-001,4:03:00 PM,609.52,customer,jpconnell4@wisc.edu,Debit,169
user-123,user@example.com,Colorado Springs,77.7.223.184,1146.78,2025-04-14T18:00:00Z,AC00479,16089822157,TX001306,event-001,5:18:00 PM,859.3,customer,wlee298@wisc.edu,Credit,68
user-123,user@example.com,Philadelphia,82.115.199.37,6393.12,2025-04-14T18:00:00Z,AC00091,19207503166,TX001307,event-001,4:06:00 PM,100.01,customer,jalarsen5@wisc.edu,Debit,63
user-123,user@example.com,Tucson,186.135.2.148,680.55,2025-04-14T18:00:00Z,AC00024,19207503166,TX001308,event-001,4:08:00 PM,28.78,customer,jalarsen5@wisc.edu,Credit,51
user-123,user@example.com,Chicago,175.230.206.232,7037.34,2025-04-14T18:00:00Z,AC00366,15623103722,TX001309,event-001,5:46:00 PM,111.08,customer,rshart@wisc.edu,Debit,83
user-123,user@example.com,Indianapolis,106.244.1.47,12991.03,2025-04-14T18:00:00Z,AC00470,19207503166,TX001310,event-001,4:22:00 PM,470.96,customer,jalarsen5@wisc.edu,Credit,124
user-123,user@example.com,San Francisco,154.138.163.229,105.01,2025-04-14T18:00:00Z,AC00032,17082055170,TX001311,event-001,6:08:00 PM,52.23,customer,jpconnell4@wisc.edu,Credit,96
user-123,user@example.com,Oklahoma City,80.90.35.146,1360.85,2025-04-14T18:00:00Z,AC00136,19207503166,TX001312,event-001,4:46:00 PM,78.62,customer,jalarsen5@wisc.edu,Debit,52
user-123,user@example.com,Denver,59.12.96.11,1649.92,2025-04-14T18:00:00Z,AC00001,16089822157,TX001313,event-001,5:00:00 PM,47.79,customer,wlee298@wisc.edu,Debit,37
user-123,user@example.com,Fresno,98.39.212.221,5237.36,2025-04-14T18:00:00Z,AC00187,19204759351,TX001314,event-001,4:18:00 PM,333.97,customer,dduan6@wisc.edu,Debit,45
user-123,user@example.com,Fresno,34.92.221.183,14348.65,2025-04-14T18:00:00Z,AC00452,16089822157,TX001315,event-001,4:50:00 PM,30.87,customer,wlee298@wisc.edu,Debit,295
user-123,user@example.com,San Diego,189.198.67.252,5625.55,2025-04-14T18:00:00Z,AC00036,17082055170,TX001316,event-001,5:07:00 PM,710.43,customer,jpconnell4@wisc.edu,Debit,115
user-123,user@example.com,Milwaukee,19.20.13.234,3438.02,2025-04-14T18:00:00Z,AC00125,17082055170,TX001317,event-001,6:35:00 PM,220.23,customer,jpconnell4@wisc.edu,Debit,48
user-123,user@example.com,Atlanta,193.108.17.115,10668.24,2025-04-14T18:00:00Z,AC00403,15623103722,TX001318,event-001,4:30:00 PM,27.28,customer,rshart@wisc.edu,Debit,96
user-123,user@example.com,Tucson,63.82.133.139,2018.9,2025-04-14T18:00:00Z,AC00264,17082055170,TX001319,event-001,4:22:00 PM,101.52,customer,jpconnell4@wisc.edu,Debit,98
user-123,user@example.com,New York,112.86.148.212,9500.95,2025-04-14T18:00:00Z,AC00123,16089822157,TX001320,event-001,5:15:00 PM,162.65,customer,wlee298@wisc.edu,Debit,147
user-123,user@example.com,Kansas City,1.238.163.61,2472.99,2025-04-14T18:00:00Z,AC00298,19204759351,TX001321,event-001,5:38:00 PM,10.52,customer,dduan6@wisc.edu,Debit,30
user-123,user@example.com,Los Angeles,145.76.10.8,6522.47,2025-04-14T18:00:00Z,AC00235,16089822157,TX001322,event-001,5:25:00 PM,270.72,customer,wlee298@wisc.edu,Debit,37
user-123,user@example.com,New York,146.250.144.172,1223.45,2025-04-14T18:00:00Z,AC00259,19204759351,TX001323,event-001,4:32:00 PM,202.34,customer,dduan6@wisc.edu,Debit,134
user-123,user@example.com,San Antonio,32.240.176.64,778.74,2025-04-14T18:00:00Z,AC00329,16089822157,TX001324,event-001,6:40:00 PM,247.58,customer,wlee298@wisc.edu,Debit,152
user-123,user@example.com,Denver,199.199.60.222,2246.15,2025-04-14T18:00:00Z,AC00482,16089822157,TX001325,event-001,5:27:00 PM,686.17,customer,wlee298@wisc.edu,Debit,96
user-123,user@example.com,Jacksonville,45.64.74.86,219.53,2025-04-14T18:00:00Z,AC00020,17082055170,TX001326,event-001,5:58:00 PM,359.65,customer,jpconnell4@wisc.edu,Credit,289
user-123,user@example.com,Seattle,173.135.78.201,12896.06,2025-04-14T18:00:00Z,AC00453,15623103722,TX001327,event-001,4:23:00 PM,109.91,customer,rshart@wisc.edu,Debit,90
user-123,user@example.com,Columbus,93.151.52.152,8697.11,2025-04-14T18:00:00Z,AC00367,15623103722,TX001328,event-001,6:04:00 PM,215.72,customer,rshart@wisc.edu,Credit,137
user-123,user@example.com,Columbus,17.36.132.202,6414.11,2025-04-14T18:00:00Z,AC00167,17082055170,TX001329,event-001,4:28:00 PM,490.76,customer,jpconnell4@wisc.edu,Debit,156
user-123,user@example.com,Chicago,189.20.224.220,5767.51,2025-04-14T18:00:00Z,AC00110,19207503166,TX001330,event-001,4:50:00 PM,224.28,customer,jalarsen5@wisc.edu,Debit,68
user-123,user@example.com,Dallas,58.190.9.136,2815.86,2025-04-14T18:00:00Z,AC00078,19207503166,TX001331,event-001,4:37:00 PM,614.03,customer,jalarsen5@wisc.edu,Debit,51
user-123,user@example.com,Fort Worth,158.129.49.240,2991.17,2025-04-14T18:00:00Z,AC00212,19204759351,TX001332,event-001,6:37:00 PM,608.79,customer,dduan6@wisc.edu,Debit,157
user-123,user@example.com,Philadelphia,60.166.231.236,224.65,2025-04-14T18:00:00Z,AC00051,19204759351,TX001333,event-001,4:49:00 PM,186.55,customer,dduan6@wisc.edu,Debit,288
user-123,user@example.com,Colorado Springs,23.163.145.195,1236.76,2025-04-14T18:00:00Z,AC00250,19207503166,TX001334,event-001,4:35:00 PM,840.16,customer,jalarsen5@wisc.edu,Credit,68
user-123,user@example.com,Phoenix,69.82.61.135,13586.99,2025-04-14T18:00:00Z,AC00304,16089822157,TX001335,event-001,5:13:00 PM,203.34,customer,wlee298@wisc.edu,Debit,66
user-123,user@example.com,Colorado Springs,175.210.47.87,7117.35,2025-04-14T18:00:00Z,AC00007,19207503166,TX001336,event-001,5:08:00 PM,90.88,customer,jalarsen5@wisc.edu,Debit,284
user-123,user@example.com,Albuquerque,8.243.4.138,7235.87,2025-04-14T18:00:00Z,AC00017,15623103722,TX001337,event-001,5:39:00 PM,60.11,customer,rshart@wisc.edu,Credit,122
user-123,user@example.com,Memphis,141.169.67.34,7318.64,2025-04-14T18:00:00Z,AC00158,17082055170,TX001338,event-001,4:57:00 PM,393.92,customer,jpconnell4@wisc.edu,Debit,47
user-123,user@example.com,Colorado Springs,201.95.180.152,9847.6,2025-04-14T18:00:00Z,AC00110,19207503166,TX001339,event-001,4:39:00 PM,19.39,customer,jalarsen5@wisc.edu,Debit,45
user-123,user@example.com,Washington,194.29.57.163,2968.75,2025-04-14T18:00:00Z,AC00175,19207503166,TX001340,event-001,4:52:00 PM,557.41,customer,jalarsen5@wisc.edu,Credit,49
user-123,user@example.com,Boston,116.175.11.222,9323.71,2025-04-14T18:00:00Z,AC00079,16089822157,TX001341,event-001,4:30:00 PM,57.07,customer,wlee298@wisc.edu,Credit,99
user-123,user@example.com,Miami,150.83.4.238,1764.08,2025-04-14T18:00:00Z,AC00403,17082055170,TX001342,event-001,4:38:00 PM,395.27,customer,jpconnell4@wisc.edu,Credit,167
user-123,user@example.com,New York,174.61.77.54,5683.49,2025-04-14T18:00:00Z,AC00228,16089822157,TX001343,event-001,5:58:00 PM,289.05,customer,wlee298@wisc.edu,Debit,116
user-123,user@example.com,San Francisco,13.88.251.53,5225.73,2025-04-14T18:00:00Z,AC00344,17082055170,TX001344,event-001,5:07:00 PM,46.11,customer,jpconnell4@wisc.edu,Debit,233
user-123,user@example.com,Sacramento,107.247.202.71,6445.4,2025-04-14T18:00:00Z,AC00466,15623103722,TX001345,event-001,4:01:00 PM,335.5,customer,rshart@wisc.edu,Debit,47
user-123,user@example.com,Seattle,44.197.126.59,289.71,2025-04-14T18:00:00Z,AC00204,16089822157,TX001346,event-001,5:34:00 PM,388.07,customer,wlee298@wisc.edu,Debit,68
user-123,user@example.com,Sacramento,179.132.235.182,9200.74,2025-04-14T18:00:00Z,AC00030,16089822157,TX001347,event-001,4:29:00 PM,520.86,customer,wlee298@wisc.edu,Credit,66
user-123,user@example.com,Memphis,150.25.200.56,300.87,2025-04-14T18:00:00Z,AC00455,19204759351,TX001348,event-001,4:22:00 PM,787.41,customer,dduan6@wisc.edu,Debit,39
user-123,user@example.com,Raleigh,113.134.242.82,743.9,2025-04-14T18:00:00Z,AC00094,15623103722,TX001349,event-001,4:56:00 PM,31.7,customer,rshart@wisc.edu,Credit,121
user-123,user@example.com,Philadelphia,133.63.96.21,1200.35,2025-04-14T18:00:00Z,AC00185,17082055170,TX001350,event-001,4:57:00 PM,22.3,customer,jpconnell4@wisc.edu,Debit,90
user-123,user@example.com,San Jose,77.21.150.75,1562.39,2025-04-14T18:00:00Z,AC00351,17082055170,TX001351,event-001,4:59:00 PM,203.12,customer,jpconnell4@wisc.edu,Debit,181
user-123,user@example.com,Raleigh,8.244.162.185,7719.71,2025-04-14T18:00:00Z,AC00335,15623103722,TX001352,event-001,5:06:00 PM,315.94,customer,rshart@wisc.edu,Credit,172
user-123,user@example.com,Albuquerque,167.164.55.0,2610.67,2025-04-14T18:00:00Z,AC00409,15623103722,TX001353,event-001,4:34:00 PM,192.23,customer,rshart@wisc.edu,Debit,39
user-123,user@example.com,Oklahoma City,193.209.134.233,2060.02,2025-04-14T18:00:00Z,AC00312,19207503166,TX001354,event-001,4:48:00 PM,1510.71,customer,jalarsen5@wisc.edu,Debit,51
user-123,user@example.com,Oklahoma City,60.197.167.40,1833.67,2025-04-14T18:00:00Z,AC00097,19204759351,TX001355,event-001,4:14:00 PM,0.26,customer,dduan6@wisc.edu,Debit,173
user-123,user@example.com,Mesa,144.91.150.133,5396.65,2025-04-14T18:00:00Z,AC00447,16089822157,TX001356,event-001,4:50:00 PM,210.77,customer,wlee298@wisc.edu,Debit,161
user-123,user@example.com,Mesa,147.234.20.46,12995.7,2025-04-14T18:00:00Z,AC00280,15623103722,TX001357,event-001,6:32:00 PM,406.65,customer,rshart@wisc.edu,Debit,107
user-123,user@example.com,Tucson,180.224.54.115,7616.43,2025-04-14T18:00:00Z,AC00023,19204759351,TX001358,event-001,4:15:00 PM,422.9,customer,dduan6@wisc.edu,Debit,111
user-123,user@example.com,Philadelphia,184.59.28.72,12500.8,2025-04-14T18:00:00Z,AC00077,17082055170,TX001359,event-001,5:10:00 PM,20.62,customer,jpconnell4@wisc.edu,Credit,225
user-123,user@example.com,San Francisco,98.255.160.110,1127.08,2025-04-14T18:00:00Z,AC00113,17082055170,TX001360,event-001,4:08:00 PM,174.39,customer,jpconnell4@wisc.edu,Debit,36
user-123,user@example.com,Sacramento,201.113.165.203,3621.98,2025-04-14T18:00:00Z,AC00391,17082055170,TX001361,event-001,4:47:00 PM,7.86,customer,jpconnell4@wisc.edu,Credit,91
user-123,user@example.com,Denver,20.147.6.179,5212.28,2025-04-14T18:00:00Z,AC00136,17082055170,TX001362,event-001,6:18:00 PM,61.98,customer,jpconnell4@wisc.edu,Debit,44
user-123,user@example.com,San Francisco,214.67.148.245,2727.45,2025-04-14T18:00:00Z,AC00204,15623103722,TX001363,event-001,4:05:00 PM,54.85,customer,rshart@wisc.edu,Credit,40
user-123,user@example.com,Oklahoma City,141.201.46.191,5117.03,2025-04-14T18:00:00Z,AC00089,19207503166,TX001364,event-001,4:08:00 PM,204.7,customer,jalarsen5@wisc.edu,Debit,95
user-123,user@example.com,Tucson,214.32.109.197,6089.79,2025-04-14T18:00:00Z,AC00305,19207503166,TX001365,event-001,5:05:00 PM,16.55,customer,jalarsen5@wisc.edu,Debit,159
user-123,user@example.com,Milwaukee,49.29.37.185,2618.1,2025-04-14T18:00:00Z,AC00338,17082055170,TX001366,event-001,4:43:00 PM,91.32,customer,jpconnell4@wisc.edu,Debit,77
user-123,user@example.com,Memphis,147.227.81.224,11988.12,2025-04-14T18:00:00Z,AC00268,17082055170,TX001367,event-001,4:34:00 PM,195.49,customer,jpconnell4@wisc.edu,Debit,212
user-123,user@example.com,Portland,19.228.76.177,3841.42,2025-04-14T18:00:00Z,AC00363,16089822157,TX001368,event-001,4:19:00 PM,49.62,customer,wlee298@wisc.edu,Debit,111
user-123,user@example.com,Los Angeles,156.96.135.18,321.21,2025-04-14T18:00:00Z,AC00316,16089822157,TX001369,event-001,4:01:00 PM,487.16,customer,wlee298@wisc.edu,Credit,84
user-123,user@example.com,Tucson,36.77.94.252,9754.73,2025-04-14T18:00:00Z,AC00167,19207503166,TX001370,event-001,5:41:00 PM,405.6,customer,jalarsen5@wisc.edu,Debit,44
user-123,user@example.com,Columbus,6.234.101.35,9584.52,2025-04-14T18:00:00Z,AC00405,16089822157,TX001371,event-001,5:08:00 PM,512.95,customer,wlee298@wisc.edu,Debit,143
user-123,user@example.com,Portland,129.102.184.189,7624.56,2025-04-14T18:00:00Z,AC00098,16089822157,TX001372,event-001,5:32:00 PM,345.94,customer,wlee298@wisc.edu,Debit,163
user-123,user@example.com,New York,157.130.28.27,2485.73,2025-04-14T18:00:00Z,AC00116,19204759351,TX001373,event-001,5:23:00 PM,356.56,customer,dduan6@wisc.edu,Debit,52
user-123,user@example.com,Louisville,74.58.165.67,2137.9,2025-04-14T18:00:00Z,AC00267,17082055170,TX001374,event-001,4:23:00 PM,10.31,customer,jpconnell4@wisc.edu,Debit,280
user-123,user@example.com,Atlanta,200.13.225.150,6412.85,2025-04-14T18:00:00Z,AC00447,19204759351,TX001375,event-001,4:02:00 PM,211.69,customer,dduan6@wisc.edu,Debit,111
user-123,user@example.com,Oklahoma City,76.0.164.168,707.25,2025-04-14T18:00:00Z,AC00042,17082055170,TX001376,event-001,6:11:00 PM,221.49,customer,jpconnell4@wisc.edu,Credit,196
user-123,user@example.com,Fresno,116.106.207.139,8300.54,2025-04-14T18:00:00Z,AC00074,15623103722,TX001377,event-001,5:49:00 PM,278.23,customer,rshart@wisc.edu,Debit,83
user-123,user@example.com,Memphis,23.163.145.195,7717.34,2025-04-14T18:00:00Z,AC00063,15623103722,TX001378,event-001,5:10:00 PM,116.88,customer,rshart@wisc.edu,Debit,263
user-123,user@example.com,San Diego,101.120.142.50,6967.03,2025-04-14T18:00:00Z,AC00085,17082055170,TX001379,event-001,5:59:00 PM,328.77,customer,jpconnell4@wisc.edu,Credit,247
user-123,user@example.com,Louisville,203.245.215.62,5158.6,2025-04-14T18:00:00Z,AC00126,17082055170,TX001380,event-001,6:00:00 PM,77.53,customer,jpconnell4@wisc.edu,Debit,55
user-123,user@example.com,San Jose,73.108.76.238,12031.14,2025-04-14T18:00:00Z,AC00471,17082055170,TX001381,event-001,5:07:00 PM,421.74,customer,jpconnell4@wisc.edu,Debit,103
user-123,user@example.com,Oklahoma City,53.131.194.183,7093.68,2025-04-14T18:00:00Z,AC00304,19207503166,TX001382,event-001,4:35:00 PM,313.69,customer,jalarsen5@wisc.edu,Debit,152
user-123,user@example.com,Washington,166.41.54.117,8539.86,2025-04-14T18:00:00Z,AC00242,17082055170,TX001383,event-001,6:43:00 PM,411.72,customer,jpconnell4@wisc.edu,Debit,153
user-123,user@example.com,Chicago,172.184.35.29,7640.57,2025-04-14T18:00:00Z,AC00261,15623103722,TX001384,event-001,4:22:00 PM,508.73,customer,rshart@wisc.edu,Debit,89
